iter	RMSE
2906	0.04424379261
2907	0.0442320116
2908	0.04421555751
2909	0.04420122925
2910	0.04418550665
2911	0.04416679407
2912	0.04414654241
2913	0.04414272693
2914	0.04413023348
2915	0.04412664019
2916	0.04412159867
2917	0.04410331721
2918	0.04408747277
2919	0.04406975782
2920	0.04406030003
2921	0.04404251594
2922	0.04403498408
2923	0.04403098227
2924	0.04401737095
2925	0.04401111912
2926	0.04399907305
2927	0.04398544592
2928	0.04397432227
2929	0.04396882405
2930	0.04395583002
2931	0.04393983932
2932	0.04392300786
2933	0.04390856211
2934	0.04389818238
2935	0.04388807718
2936	0.04387205323
2937	0.04385648683
2938	0.04384417352
2939	0.0438287473
2940	0.04381277227
2941	0.04379765551
2942	0.04378689481
2943	0.04376139617
2944	0.04375016344
2945	0.04373394372
2946	0.04371900328
2947	0.04370312774
2948	0.04369954807
2949	0.04368297167
2950	0.04367832374
2951	0.04366113675
2952	0.04364670061
2953	0.04363373677
2954	0.04361860405
2955	0.04360398527
2956	0.0435919418
2957	0.04358706741
2958	0.04357634979
2959	0.04355568424
2960	0.04353425272
2961	0.04352295203
2962	0.04350908475
2963	0.04350125474
2964	0.04348803245
2965	0.04347226205
2966	0.04345902907
2967	0.04345550968
2968	0.04344535363
2969	0.04343386643
2970	0.04341770088
2971	0.04339893965
2972	0.0433837814
2973	0.04337402472
2974	0.04336933949
2975	0.04335638912
2976	0.04333797667
2977	0.04332650325
2978	0.04331528437
2979	0.04329968074
2980	0.04329579233
2981	0.04328684947
2982	0.0432744276
2983	0.04326524294
2984	0.04325456859
2985	0.04324341119
2986	0.0432367141
2987	0.043219188
2988	0.04320127628
2989	0.04319700954
2990	0.04318340078
2991	0.04316614933
2992	0.04315353671
2993	0.04313775313
2994	0.0431286257
2995	0.04310748038
2996	0.04309160899
2997	0.04307938768
2998	0.04305780775
2999	0.04305285006
3000	0.04303901658
3001	0.04302554733
3002	0.04301266599
3003	0.04299477951
3004	0.0429829688
3005	0.04296710161
3006	0.04295837507
3007	0.0429512998
3008	0.04293965294
3009	0.04292725094
3010	0.04291630906
3011	0.04290537438
3012	0.04288595569
3013	0.04287341726
3014	0.04285362427
3015	0.04283603914
3016	0.04282776626
3017	0.04281639547
3018	0.04280476271
3019	0.04278974424
3020	0.042778633
3021	0.04276279974
3022	0.04275518577
3023	0.04275256856
3024	0.04273676362
3025	0.04272043949
3026	0.04271021745
3027	0.04270479319
3028	0.04269524841
3029	0.04267918312
3030	0.04266911874
3031	0.04264685063
3032	0.0426332285
3033	0.04262408067
3034	0.0426182968
3035	0.04260300344
3036	0.04258686922
3037	0.04257832455
3038	0.04256769022
3039	0.04256430527
3040	0.04254691952
3041	0.04253522576
3042	0.04251723145
3043	0.04251426943
3044	0.04250373113
3045	0.0424847612
3046	0.04247649922
3047	0.04246117655
3048	0.0424561273
3049	0.04243029608
3050	0.0424154748
3051	0.04239939073
3052	0.04238678466
3053	0.04237470919
3054	0.04235584566
3055	0.04235338853
3056	0.04233815827
3057	0.04232339971
3058	0.04230533705
3059	0.0422994764
3060	0.04228540492
3061	0.04226813152
3062	0.04226516164
3063	0.04224961056
3064	0.04223793619
3065	0.04222907954
3066	0.04221194618
3067	0.0422025692
3068	0.04219495425
3069	0.04217103384
3070	0.04215892514
3071	0.04214832786
3072	0.04214000458
3073	0.04213247027
3074	0.04212312027
3075	0.0421099246
3076	0.042092688
3077	0.04208924041
3078	0.0420843021
3079	0.04207342352
3080	0.04205782028
3081	0.04204363506
3082	0.04204124001
3083	0.04202719644
3084	0.04201546844
3085	0.04201032712
3086	0.04199290778
3087	0.04198232499
3088	0.04196348776
3089	0.04195517224
3090	0.04194104913
3091	0.04192548868
3092	0.04191352737
3093	0.04189735194
3094	0.0418868248
3095	0.0418786188
3096	0.04186495207
3097	0.04184993279
3098	0.04184176088
3099	0.04183233282
3100	0.04182532728
3101	0.04181118646
3102	0.04180613548
3103	0.04179634567
3104	0.04179039273
3105	0.04177458391
3106	0.04176346169
3107	0.04175960102
3108	0.0417419208
3109	0.04173341361
3110	0.04171728783
3111	0.04170603817
3112	0.0417023668
3113	0.04168868655
3114	0.04167705504
3115	0.04166053723
3116	0.0416468966
3117	0.04163381666
3118	0.04162321199
3119	0.04160736577
3120	0.04159451401
3121	0.04158110985
3122	0.04156798902
3123	0.04156223622
3124	0.04154951845
3125	0.04153449897
3126	0.04151787349
3127	0.04151441992
3128	0.04150952073
3129	0.04149464626
3130	0.04148386512
3131	0.04147423656
3132	0.04145899685
3133	0.04144390675
3134	0.04143851964
3135	0.04142580016
3136	0.04141697064
3137	0.04140876385
3138	0.04139528011
3139	0.0413802551
3140	0.04136426278
3141	0.04135137275
3142	0.04133894443
3143	0.04133322112
3144	0.04132064272
3145	0.04130709933
3146	0.04129794888
3147	0.04128868396
3148	0.04127809074
3149	0.04126354784
3150	0.0412544608
3151	0.04123961036
3152	0.04122982444
3153	0.04121607355
3154	0.04119224643
3155	0.04118073837
3156	0.04117024438
3157	0.04115850869
3158	0.04114065274
3159	0.04112164896
3160	0.04111107719
3161	0.04109981834
3162	0.04108833571
3163	0.04108436473
3164	0.04106849533
3165	0.041050896
3166	0.04103935814
3167	0.04102329314
3168	0.04100303136
3169	0.04099218197
3170	0.04097952893
3171	0.04096951558
3172	0.04094762729
3173	0.04094134866
3174	0.04092175863
3175	0.04091092918
3176	0.0408995794
3177	0.04089172471
3178	0.04088284168
3179	0.04087647932
3180	0.04086533506
3181	0.04084428532
3182	0.0408300777
3183	0.04082119345
3184	0.04080418474
3185	0.04079865824
3186	0.0407823663
3187	0.04076566405
3188	0.0407560284
3189	0.04073303396
3190	0.04072798459
3191	0.04071741634
3192	0.04070367934
3193	0.04068289292
3194	0.04066815203
3195	0.04066085945
3196	0.04065655561
3197	0.04063902219
3198	0.0406263902
3199	0.04061920815
3200	0.0406037447
3201	0.0405864518
3202	0.04057969341
3203	0.04056308571
3204	0.04055259707
3205	0.04054186722
3206	0.04053011724
3207	0.04051510332
3208	0.04050484995
3209	0.04048662229
3210	0.04047721703
3211	0.04046438189
3212	0.04045125913
3213	0.04044064562
3214	0.0404270961
3215	0.04041232729
3216	0.04039976699
3217	0.04037805458
3218	0.0403677604
3219	0.04036435766
3220	0.04033551841
3221	0.04031449357
3222	0.04030914047
3223	0.04030057287
3224	0.04029453754
3225	0.04027030665
3226	0.0402635715
3227	0.04025450128
3228	0.04023831318
3229	0.04022241292
3230	0.04020671804
3231	0.04019523864
3232	0.04018543162
3233	0.04016804546
3234	0.04015125722
3235	0.04013403965
3236	0.04012592823
3237	0.04010489382
3238	0.04008072113
3239	0.04007500097
3240	0.04006046752
3241	0.04003488816
3242	0.04003207096
3243	0.04001567745
3244	0.04000194001
3245	0.0399882591
3246	0.03997924331
3247	0.03996273774
3248	0.03995023224
3249	0.03993740383
3250	0.03992944809
3251	0.03991837087
3252	0.03991423579
3253	0.03990646258
3254	0.03989060248
3255	0.03988211358
3256	0.03987219846
3257	0.03985975838
3258	0.03984604442
3259	0.03982840009
3260	0.03982061437
3261	0.03981328185
3262	0.03979916462
3263	0.03978591619
3264	0.0397693273
3265	0.03976058292
3266	0.03974675314
3267	0.03972971102
3268	0.03970661858
3269	0.03969491004
3270	0.03969088895
3271	0.03968078539
3272	0.03966814402
3273	0.03966411672
3274	0.03965344638
3275	0.03963633129
3276	0.03962395439
3277	0.03960467003
3278	0.03959135282
3279	0.03957675958
3280	0.03956468399
3281	0.03954996419
3282	0.03953681248
3283	0.03952947875
3284	0.03952653756
3285	0.0395172725
3286	0.03950533434
3287	0.03948613919
3288	0.03947977665
3289	0.03946746588
3290	0.03945309738
3291	0.0394404677
3292	0.03942541727
3293	0.03941687209
3294	0.03941035725
3295	0.03940010982
3296	0.03939251917
3297	0.03938735724
3298	0.03937011324
3299	0.039362483
3300	0.03935774302
3301	0.03935415854
3302	0.03933971991
3303	0.03932735556
3304	0.03932461364
3305	0.0393137823
3306	0.03930347663
3307	0.03928908057
3308	0.03927487266
3309	0.03926423796
3310	0.03925566751
3311	0.03924578508
3312	0.03922493854
3313	0.03920959383
3314	0.0391906243
3315	0.03918217614
3316	0.03917133896
3317	0.03915256254
3318	0.0391462445
3319	0.03913593671
3320	0.03912680473
3321	0.03911508177
3322	0.03910456384
3323	0.03908674541
3324	0.03908125984
3325	0.03906925324
3326	0.03905193553
3327	0.03903543938
3328	0.03902350394
3329	0.03901657575
3330	0.03899909166
3331	0.03898936998
3332	0.03897897169
3333	0.03897601851
3334	0.03896670686
3335	0.03895488762
3336	0.03893672539
3337	0.03892692807
3338	0.03890993304
3339	0.03889941312
3340	0.03888464525
3341	0.0388725543
3342	0.03886246059
3343	0.03885257764
3344	0.03883172127
3345	0.03882009234
3346	0.03880706599
3347	0.03879192372
3348	0.03877882866
3349	0.03877031281
3350	0.03875914609
3351	0.03874665976
3352	0.03873635644
3353	0.03872611665
3354	0.03871433842
3355	0.03869858593
3356	0.03868243482
3357	0.03867653587
3358	0.03866058838
3359	0.03865402265
3360	0.0386374238
3361	0.03862426553
3362	0.03861241895
3363	0.03860053049
3364	0.0385923799
3365	0.03857762044
3366	0.03857508114
3367	0.03856765512
3368	0.0385521101
3369	0.03852593376
3370	0.03851748353
3371	0.03851109642
3372	0.03850139024
3373	0.03848794517
3374	0.0384754832
3375	0.03847070196
3376	0.03846131125
3377	0.03845276721
3378	0.0384450169
3379	0.03843620786
3380	0.03841767828
3381	0.03840324329
3382	0.03839841097
3383	0.03838664215
3384	0.03838352481
3385	0.03837108591
3386	0.03835555528
3387	0.03835012859
3388	0.03834758241
3389	0.03833368929
3390	0.03833124265
3391	0.03832015219
3392	0.03831488456
3393	0.03829992002
3394	0.03828846366
3395	0.03827493026
3396	0.03825955563
3397	0.03824345921
3398	0.03822693389
3399	0.03820919664
3400	0.03818979091
3401	0.03818303503
3402	0.03817305513
3403	0.03816021754
3404	0.03814577889
3405	0.03813122115
3406	0.03812061492
3407	0.03811121756
3408	0.03810361769
3409	0.03809329704
3410	0.03807579621
3411	0.03806220371
3412	0.03805079248
3413	0.03804351619
3414	0.03803030381
3415	0.03802061446
3416	0.03801250223
3417	0.03800186136
3418	0.03799569533
3419	0.03799178363
3420	0.03798518257
3421	0.03797789906
3422	0.03796942173
3423	0.03796188194
3424	0.03794979443
3425	0.037948188
3426	0.03793825453
3427	0.03792897174
3428	0.03791178601
3429	0.03790140223
3430	0.03788751994
3431	0.0378717078
3432	0.03786487474
3433	0.03786139848
3434	0.03784765133
3435	0.03784189105
3436	0.03783028874
3437	0.03781964587
3438	0.0378019301
3439	0.03779099757
3440	0.03777993897
3441	0.03777795258
3442	0.03776426207
3443	0.03775199383
3444	0.03774007219
3445	0.0377340848
3446	0.0377142521
3447	0.03770335102
3448	0.03769808517
3449	0.03768318574
3450	0.03767698577
3451	0.0376672585
3452	0.03765743644
3453	0.03763875167
3454	0.03763015645
3455	0.03761615841
3456	0.03760395492
3457	0.03759715202
3458	0.03758974116
3459	0.03757747033
3460	0.03757071773
3461	0.03755653514
3462	0.03754384653
3463	0.03753196192
3464	0.03751804688
3465	0.03750772842
3466	0.03749118074
3467	0.03747948334
3468	0.0374674478
3469	0.03746378702
3470	0.0374499416
3471	0.03743038934
3472	0.03742282035
3473	0.03741377769
3474	0.03740051779
3475	0.03739527325
3476	0.03738270106
3477	0.03736843025
3478	0.03736120394
3479	0.03734781463
3480	0.03733816957
3481	0.03732024703
3482	0.03730468728
3483	0.03729439255
3484	0.03728659693
3485	0.03727716131
3486	0.03726522814
3487	0.03725434032
3488	0.03724667251
3489	0.03724303364
3490	0.03723574216
3491	0.03722832579
3492	0.03721989356
3493	0.03720813107
3494	0.03719767101
3495	0.03717873
3496	0.03716857286
3497	0.0371660496
3498	0.03715852807
3499	0.03714830654
3500	0.03713702981
3501	0.03713020367
3502	0.03712504526
3503	0.03710425117
3504	0.03709235635
3505	0.03707880662
3506	0.03706501579
3507	0.037052629
3508	0.0370461697
3509	0.03703330215
3510	0.03702953576
3511	0.03701558114
3512	0.03701022965
3513	0.03700106082
3514	0.03699703389
3515	0.0369809793
3516	0.03697829603
3517	0.0369650222
3518	0.03696071901
3519	0.03694012759
3520	0.03692980993
3521	0.03691990024
3522	0.0369052314
3523	0.03689349324
3524	0.03688920229
3525	0.03687309599
3526	0.03685912656
3527	0.03683675665
3528	0.03681634551
3529	0.03680992057
3530	0.036804113
3531	0.0367953251
3532	0.03678958629
3533	0.03677964329
3534	0.0367633627
3535	0.03675141148
3536	0.03674087151
3537	0.03672688589
3538	0.03671459916
3539	0.03670388708
3540	0.03670065863
3541	0.03669122338
3542	0.03667795788
3543	0.03666328928
3544	0.03664215824
3545	0.03663062592
3546	0.03662027291
3547	0.03660900962
3548	0.03660196543
3549	0.03659341234
3550	0.03657980699
3551	0.03656194657
3552	0.03654729999
3553	0.0365437158
3554	0.03653589124
3555	0.0365205753
3556	0.03650953833
3557	0.03649468931
3558	0.03647948019
3559	0.03647117997
3560	0.0364563657
3561	0.03645208869
3562	0.03643733832
3563	0.03642130135
3564	0.03640994912
3565	0.03639282929
3566	0.03637959179
3567	0.03636728879
3568	0.03634939951
3569	0.03634055206
3570	0.03633149039
3571	0.03632192155
3572	0.03631106825
3573	0.03630186343
3574	0.03628845052
3575	0.0362825643
3576	0.0362627356
3577	0.03625281723
3578	0.03624478344
3579	0.0362415445
3580	0.03623229057
3581	0.03621266155
3582	0.03620418439
3583	0.03618629812
3584	0.03617134505
3585	0.0361694515
3586	0.03615572601
3587	0.03614896032
3588	0.03613732926
3589	0.03612532648
3590	0.03611528324
3591	0.03609761644
3592	0.0360904044
3593	0.0360752955
3594	0.03606534561
3595	0.03605143559
3596	0.03604271865
3597	0.03603405244
3598	0.03602588861
3599	0.03601087789
3600	0.03600240068
3601	0.03598876914
3602	0.03598008353
3603	0.03597326709
3604	0.03595800859
3605	0.0359411689
3606	0.03593523495
3607	0.03592885449
3608	0.03591325301
3609	0.03590509752
3610	0.03588848663
3611	0.03587784841
3612	0.03587473649
3613	0.03586298648
3614	0.03584823038
3615	0.03583719251
3616	0.03582528305
3617	0.03580922645
3618	0.03579381577
3619	0.03578774879
3620	0.03577464238
3621	0.03576471229
3622	0.03575488495
3623	0.0357472635
3624	0.03574130102
3625	0.03573426616
3626	0.03571216837
3627	0.03570168017
3628	0.03569288445
3629	0.03568638137
3630	0.03566993423
3631	0.03565879681
3632	0.03565634736
3633	0.03564675169
3634	0.03563232002
3635	0.03562224892
3636	0.03560679841
3637	0.03558933098
3638	0.03557864064
3639	0.0355760058
3640	0.03556238945
3641	0.03555687304
3642	0.03554404484
3643	0.03553568999
3644	0.0355258969
3645	0.03551804657
3646	0.03550869399
3647	0.03549952338
3648	0.03549569411
3649	0.03548441786
3650	0.03547236445
3651	0.03545938534
3652	0.03544383975
3653	0.03543721986
3654	0.03543361082
3655	0.03541553543
3656	0.03540754532
3657	0.03539796135
3658	0.03538482084
3659	0.03537000303
3660	0.03536129215
3661	0.03535486011
3662	0.0353461193
3663	0.0353336763
3664	0.03531982137
3665	0.03531255481
3666	0.0353029181
3667	0.03528402587
3668	0.0352759914
3669	0.03526686168
3670	0.03525069514
3671	0.03523331992
3672	0.03523045965
3673	0.03521355924
3674	0.03520497314
3675	0.03519356414
3676	0.03518178169
3677	0.03517989495
3678	0.03516858886
3679	0.03515945966
3680	0.03515023321
3681	0.03513904389
3682	0.03512706514
3683	0.03511283555
3684	0.0350999937
3685	0.03509411781
3686	0.03508804912
3687	0.03507870397
3688	0.03506485712
3689	0.03505453772
3690	0.03504178765
3691	0.03503679692
3692	0.03502632406
3693	0.03501632763
3694	0.03500346081
3695	0.0349975914
3696	0.03498187573
3697	0.03496977051
3698	0.03495422229
3699	0.03494988678
3700	0.0349353574
3701	0.03492059929
3702	0.03491642708
3703	0.0349082734
3704	0.03489796402
3705	0.03489030129
3706	0.03488429549
3707	0.03487264945
3708	0.03486868227
3709	0.03486210431
3710	0.0348535579
3711	0.03484108262
3712	0.03483116236
3713	0.03481905409
3714	0.03479864488
3715	0.03478702304
3716	0.03477754207
3717	0.03476757879
3718	0.03475483298
3719	0.0347428717
3720	0.03473220715
3721	0.03472371311
3722	0.03471404591
3723	0.03470573915
3724	0.03469357618
3725	0.03468299601
3726	0.03466596504
3727	0.03465488511
3728	0.03463956063
3729	0.03462355114
3730	0.03460777403
3731	0.03459102495
3732	0.03458188351
3733	0.0345621096
3734	0.03455235934
3735	0.0345414744
3736	0.03452357762
3737	0.03450571518
3738	0.03449872687
3739	0.03448372549
3740	0.0344766461
3741	0.03446093919
3742	0.03444476891
3743	0.03443570751
3744	0.03443089086
3745	0.03441304527
3746	0.03439980757
3747	0.0343815307
3748	0.03436793648
3749	0.03436253332
3750	0.03434944241
3751	0.03433598011
3752	0.03433294229
3753	0.03432419941
3754	0.03430593762
3755	0.03429202098
3756	0.03428679952
3757	0.03427234622
3758	0.03426932825
3759	0.03426273663
3760	0.03424984856
3761	0.03423619907
3762	0.03422642593
3763	0.03422158093
3764	0.03420145877
3765	0.03419330719
3766	0.03418333151
3767	0.03416664039
3768	0.03415662798
3769	0.03414319514
3770	0.03413266176
3771	0.0341233031
3772	0.03411022973
3773	0.03409914932
3774	0.0340834076
3775	0.03407623145
3776	0.03406455742
3777	0.03405148472
3778	0.03403889169
3779	0.03402512128
3780	0.03401689599
3781	0.0340087552
3782	0.03400288102
3783	0.03398530725
3784	0.03397778031
3785	0.03396974639
3786	0.03395490211
3787	0.03393983401
3788	0.03393089758
3789	0.03391974998
3790	0.03390628633
3791	0.03388590435
3792	0.03388044213
3793	0.03387105044
3794	0.03385974892
3795	0.0338564867
3796	0.03384563076
3797	0.03383207816
3798	0.03382352673
3799	0.03381877457
3800	0.03380406111
3801	0.03379120141
3802	0.03377676477
3803	0.03376557218
3804	0.03375422622
3805	0.03374655464
3806	0.03374090039
3807	0.03373032071
3808	0.03371604344
3809	0.03370770678
3810	0.03370356638
3811	0.03369532299
3812	0.03367911223
3813	0.03366146023
3814	0.03364760005
3815	0.03363737543
3816	0.03362393997
3817	0.03361302798
3818	0.0336061597
3819	0.03358744183
3820	0.0335827483
3821	0.03356724002
3822	0.03354762804
3823	0.03354084521
3824	0.0335287871
3825	0.03351267317
3826	0.03350093535
3827	0.03348527813
3828	0.03347628515
3829	0.03346462425
3830	0.03345285553
3831	0.03344072789
3832	0.03343601477
3833	0.03342957274
3834	0.03341618701
3835	0.03340373014
3836	0.03339810339
3837	0.03338907406
3838	0.03337672915
3839	0.03336591349
3840	0.03334496295
3841	0.03334038085
3842	0.0333267429
3843	0.03331643262
3844	0.03330332971
3845	0.03329361364
3846	0.03328807642
3847	0.03328283181
3848	0.03327003084
3849	0.03325878277
3850	0.03324905026
3851	0.03323900663
3852	0.03322691238
3853	0.03321458574
3854	0.03320405208
3855	0.03319225683
3856	0.03317875341
3857	0.03316614245
3858	0.03316089324
3859	0.03314870316
3860	0.03313480454
3861	0.03312791429
3862	0.03312105178
3863	0.03311259523
3864	0.03310594963
3865	0.03309793384
3866	0.03308705802
3867	0.0330785254
3868	0.03307235612
3869	0.03305974983
3870	0.03304987637
3871	0.03304146075
3872	0.03303665167
3873	0.03302905359
3874	0.03302097146
3875	0.03301171694
3876	0.03300372206
3877	0.03299500003
3878	0.03298337013
3879	0.03297519462
3880	0.03296207366
3881	0.03295178412
3882	0.03294352935
3883	0.03292382232
3884	0.03291136403
3885	0.03290054677
3886	0.03289330392
3887	0.03288724251
3888	0.03288423575
3889	0.03287485447
3890	0.03286621159
3891	0.0328528768
3892	0.0328450389
3893	0.03283506428
3894	0.03282386835
3895	0.03281748446
3896	0.03280844971
3897	0.0328015048
3898	0.03278937069
3899	0.03277593952
3900	0.03276750722
3901	0.03276331357
3902	0.03275691837
3903	0.03274618195
3904	0.03273980594
3905	0.03273227782
3906	0.03272477337
3907	0.03272040149
3908	0.03270462532
3909	0.03268550666
3910	0.03267647894
3911	0.03266324866
3912	0.03265547404
3913	0.03264175168
3914	0.03263005923
3915	0.03261979147
3916	0.03260455145
3917	0.03259346141
3918	0.03259017656
3919	0.03258197608
3920	0.03257512171
3921	0.03256585842
3922	0.0325615574
3923	0.03255111231
3924	0.03254180372
3925	0.03252798517
3926	0.03251943458
3927	0.03251001018
3928	0.0324996995
3929	0.03249105027
3930	0.0324852922
3931	0.03247110094
3932	0.03246492623
3933	0.03245494994
3934	0.03244517682
3935	0.03243439142
3936	0.03242626885
3937	0.03241819018
3938	0.032401192
3939	0.03238925036
3940	0.03238028313
3941	0.03237255854
3942	0.03236303851
3943	0.032352272
3944	0.03234837725
3945	0.03234344875
3946	0.03233314766
3947	0.03232862236
3948	0.0323228796
3949	0.03230207082
3950	0.03229512325
3951	0.03228337415
3952	0.03227377664
3953	0.03226764568
3954	0.03225716633
3955	0.03224359284
3956	0.03223410956
3957	0.03222256339
3958	0.03221702575
3959	0.03220060844
3960	0.03219147852
3961	0.03218071764
3962	0.0321665251
3963	0.0321501093
3964	0.03214195118
3965	0.03213371302
3966	0.03212429108
3967	0.03211976384
3968	0.03210870121
3969	0.03209882626
3970	0.03209058438
3971	0.03208479684
3972	0.03207443821
3973	0.0320618854
3974	0.03205200536
3975	0.03204029443
3976	0.03203136549
3977	0.03202584335
3978	0.03202317168
3979	0.03201167935
3980	0.03199665146
3981	0.03198220577
3982	0.03197507089
3983	0.03195857076
3984	0.03194609119
3985	0.03192808051
3986	0.03192211447
3987	0.03191026955
3988	0.03189545039
3989	0.03188213429
3990	0.03187342103
3991	0.03186281105
3992	0.03185478829
3993	0.03184260935
3994	0.03183538689
3995	0.03183051635
3996	0.03182268401
3997	0.03181266517
3998	0.03180147633
3999	0.03179071671
4000	0.03178349149
4001	0.03177300588
4002	0.03176421027
4003	0.03175565384
4004	0.03174835904
4005	0.03173512843
4006	0.03172433107
4007	0.03171242392
4008	0.03170467512
4009	0.03169221864
4010	0.03167878098
4011	0.03166458946
4012	0.03165299293
4013	0.03163965729
4014	0.03162857213
4015	0.0316217991
4016	0.0316123125
4017	0.0316057458
4018	0.03159164459
4019	0.03158410227
4020	0.03157999821
4021	0.03156616552
4022	0.0315524933
4023	0.03154509833
4024	0.03153426723
4025	0.03152300216
4026	0.03151648883
4027	0.03150839808
4028	0.03150564237
4029	0.03150163316
4030	0.03149454988
4031	0.03148475527
4032	0.031474797
4033	0.03147266046
4034	0.03146332
4035	0.03145127637
4036	0.03143906297
4037	0.03143195633
4038	0.03142372718
4039	0.03141004828
4040	0.03140058808
4041	0.03139194396
4042	0.03138622064
4043	0.03137708816
4044	0.03137417482
4045	0.03136376152
4046	0.03135529732
4047	0.03135110835
4048	0.03134224108
4049	0.03133103833
4050	0.03131769756
4051	0.03129933494
4052	0.03128187127
4053	0.03127132169
4054	0.03125624936
4055	0.03124886595
4056	0.03123697211
4057	0.03123168385
4058	0.03121988641
4059	0.03120738669
4060	0.03119694873
4061	0.03118917423
4062	0.03117848507
4063	0.03116539848
4064	0.03115676276
4065	0.03114597926
4066	0.03113884975
4067	0.03113161625
4068	0.03112257654
4069	0.03111641502
4070	0.03110954826
4071	0.0311047724
4072	0.03109508111
4073	0.03108543586
4074	0.03107050372
4075	0.03105969931
4076	0.03105131425
4077	0.03104244767
4078	0.03103757568
4079	0.03103486672
4080	0.03102146076
4081	0.03101227146
4082	0.03100506256
4083	0.0310020505
4084	0.03099379378
4085	0.03098428995
4086	0.03097418342
4087	0.03096716642
4088	0.03095987804
4089	0.03094745218
4090	0.03094023681
4091	0.03093061429
4092	0.0309236134
4093	0.03091439989
4094	0.03090369059
4095	0.0308917722
4096	0.03088264147
4097	0.03087641227
4098	0.03086679025
4099	0.03085902222
4100	0.03084622252
4101	0.03083293022
4102	0.03082428661
4103	0.0308118886
4104	0.03079955191
4105	0.03079022989
4106	0.03077608552
4107	0.03076369023
4108	0.03075344591
4109	0.0307406502
4110	0.03073367409
4111	0.03072024
4112	0.03070812646
4113	0.03070103918
4114	0.03069367816
4115	0.03068225864
4116	0.03067294965
4117	0.03066643139
4118	0.03065612806
4119	0.03064550836
4120	0.03062861926
4121	0.03061536639
4122	0.03061221092
4123	0.03060349983
4124	0.03059836726
4125	0.03058574222
4126	0.03057897509
4127	0.03056932795
4128	0.03056081118
4129	0.03054972785
4130	0.03053753359
4131	0.03052938582
4132	0.03052484292
4133	0.03051124926
4134	0.03049923119
4135	0.03049722791
4136	0.03048950784
4137	0.03047832644
4138	0.03046758119
4139	0.03045744732
4140	0.03044711599
4141	0.0304419078
4142	0.03043236665
4143	0.03042531057
4144	0.03041833966
4145	0.03040330355
4146	0.0303987635
4147	0.03038488033
4148	0.03037223991
4149	0.03035583928
4150	0.03034548159
4151	0.03033785932
4152	0.03033061195
4153	0.03032616234
4154	0.03031429861
4155	0.03030791164
4156	0.03029122468
4157	0.03028384255
4158	0.03027350357
4159	0.0302673086
4160	0.03026028802
4161	0.03025000433
4162	0.03024284598
4163	0.0302401782
4164	0.0302302153
4165	0.03022445808
4166	0.0302166266
4167	0.03020600455
4168	0.03019489133
4169	0.03018366818
4170	0.03016601502
4171	0.03015489561
4172	0.03014348748
4173	0.03013577617
4174	0.03012905664
4175	0.03011802213
4176	0.03010857533
4177	0.03009421254
4178	0.03008168865
4179	0.03006730237
4180	0.03005699347
4181	0.03004842279
4182	0.03003893432
4183	0.03003629911
4184	0.03002559676
4185	0.0300186688
4186	0.03001064773
4187	0.02999672521
4188	0.02998485447
4189	0.02997358835
4190	0.02996611824
4191	0.02995405593
4192	0.02995035472
4193	0.02993992901
4194	0.02992816767
4195	0.0299153977
4196	0.02990913176
4197	0.02990289971
4198	0.02989183182
4199	0.02987719643
4200	0.0298691816
4201	0.02985738624
4202	0.02984843538
4203	0.02983986428
4204	0.02982588927
4205	0.02981667474
4206	0.02980180127
4207	0.02979019944
4208	0.02978708338
4209	0.02977761794
4210	0.02976328643
4211	0.02974718525
4212	0.0297410679
4213	0.02972813328
4214	0.02972164663
4215	0.02971483347
4216	0.02971089275
4217	0.02969983606
4218	0.02969694831
4219	0.0296846374
4220	0.02967833613
4221	0.02966763078
4222	0.02965990826
4223	0.02965161349
4224	0.0296419516
4225	0.02963245713
4226	0.02962426503
4227	0.02960778616
4228	0.02959785395
4229	0.02959250049
4230	0.02958552106
4231	0.02957660805
4232	0.02957477892
4233	0.02956849807
4234	0.02956017283
4235	0.02955139325
4236	0.02954536473
4237	0.02953632945
4238	0.02952701968
4239	0.02951510095
4240	0.02950683809
4241	0.02950208709
4242	0.02949042054
4243	0.02948265971
4244	0.02946796944
4245	0.02945154544
4246	0.02944215474
4247	0.02943158249
4248	0.02942490628
4249	0.02941585236
4250	0.02940711918
4251	0.02939576529
4252	0.02937817438
4253	0.02936800158
4254	0.02935934856
4255	0.02935162415
4256	0.02934294673
4257	0.02933621066
4258	0.02933004913
4259	0.029321379
4260	0.0293064013
4261	0.02929556663
4262	0.02928941346
4263	0.02928153579
4264	0.02927055495
4265	0.02926300377
4266	0.02925651219
4267	0.02924228822
4268	0.02923741261
4269	0.02923228126
4270	0.02922256217
4271	0.02920899667
4272	0.02919750592
4273	0.02918962815
4274	0.02918012227
4275	0.02917281107
4276	0.02916454871
4277	0.02915612987
4278	0.02915038627
4279	0.02913840991
4280	0.02913109251
4281	0.02912505918
4282	0.02911410528
4283	0.02910769383
4284	0.02909845475
4285	0.02908813856
4286	0.02908291021
4287	0.02907238161
4288	0.02906207564
4289	0.02905225987
4290	0.0290443033
4291	0.02903509291
4292	0.02903043653
4293	0.02902248596
4294	0.02900837077
4295	0.02899658236
4296	0.02899222058
4297	0.02898380147
4298	0.02897467486
4299	0.02896846011
4300	0.02896583483
4301	0.02895935289
4302	0.02894811432
4303	0.02894250301
4304	0.02893560552
4305	0.02892725112
